,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,stop_x,stop_y
133,490,0490,N Charter & W Johnson (SB),This stop (#0490) is southbound on the 300 block of Charter St (N) nearside Johnson St (W),43.072299,-89.405883,MMT,CMAD,0,,3,180.0,1,N Charter,300,W Johnson,597436.8262112878,734567.1233475897
134,492,0492,John Nolen & Lakeside (SB),This stop (#0492) is southbound on the 300 block of John Nolen Dr farside Lakeside St (E),43.055713,-89.381932,MMT,CMAD,0,,1,180.0,1,John Nolen,300,Lakeside,599269.302817116,732606.8161758166
135,496,0496,Koster & Ardmore (WB),This stop (#0496) is westbound on the 198 block of Koster St nearside Ardmore Dr,43.044148,-89.385493,MMT,CMAD,0,,3,270.0,1,Koster,198,Ardmore,598901.1685975448,731341.1612277008
136,499,0499,Fish Hatchery & W Badger (NB),This stop (#0499) is northbound on the 2499 block of Fish Hatchery Rd farside Badger Rd (W),43.038914,-89.403757,MMT,CMAD,0,,1,0.0,1,Fish Hatchery,2499,W Badger,597381.1682203815,730851.6426705746
137,505,0505,State & W Gilman (EB),This stop (#0505) is eastbound on the 501 block of State St nearside Gilman St (W),43.074732,-89.393723,MMT,CMAD,0,,3,90.0,1,State,501,W Gilman,598441.1250042868,734776.301482572
138,506,0506,State & N Frances (WB),This stop (#0506) is westbound on the 600 block of State St farside Frances St (N),43.074974,-89.3955,MMT,CMAD,0,,1,270.0,1,State,600,N Frances,598298.4467038179,734812.0366887618
139,512,0512,W Washington & N Bassett (WB),This stop (#0512) is westbound on the 500 block of W Washington Ave farside Bassett St (N),43.069986,-89.391021,MMT,CMAD,0,,1,270.0,1,W Washington,500,N Bassett,598628.2082025011,734236.1152473837
140,516,0516,W Washington & Regent (WB),This stop (#0516) is westbound on the 700 block of W Washington Ave farside Regent St,43.066711,-89.395874,MMT,CMAD,0,,1,270.0,1,W Washington,700,Regent,598211.6433001326,733896.9171374036
141,519,0519,S Park & Fish Hatchery (NB),This stop (#0519) is northbound on the 999 block of Park St (S) farside Fish Hatchery Rd,43.057212,-89.398803,MMT,CMAD,0,,1,0.0,1,S Park,999,Fish Hatchery,597908.8083252874,732857.4192514291
142,520,0520,S Bassett & W Doty (SB),This stop (#0520) is southbound on the 198 block of Bassett St (S) nearside Doty St (W),43.068634,-89.388936,MMT,CMAD,0,,3,180.0,1,S Bassett,198,W Doty,598788.3498496509,734075.6669520717
143,522,0522,E Olin & Expo (WB),This stop (#0522) is westbound on the 200 block of Olin Ave (E) farside Expo Pkwy,43.052562,-89.381527,MMT,CMAD,0,,1,270.0,1,E Olin,200,Expo,599280.7535972763,732255.115573766
144,530,0530,Fish Hatchery & Appleton (SB),This stop (#0530) is southbound on the 1336 block of Fish Hatchery Rd nearside Appleton Rd,43.051913,-89.399261,MMT,CMAD,0,,3,180.0,0,Fish Hatchery,1336,Appleton,597835.3876403142,732271.6627759573
145,532,0532,Linden & Babcock (WB),This stop (#0532) is westbound on the 1598 block of Linden Dr nearside Babcock Dr,43.075254,-89.412549,MMT,UWIS,0,,3,270.0,1,Linden,1598,Babcock,596915.6340792698,734928.4595338106
146,533,0533,Regent & N Breese (EB),This stop (#0533) is eastbound on the 1599 block of Regent St farside Breese Ter (N),43.067725,-89.413451,MMT,CMAD,0,,1,90.0,1,Regent,1599,N Breese,596790.7768379992,734097.461166136
147,536,0536,Fish Hatchery & Wingra (SB),This stop (#0536) is southbound on the 1398 block of Fish Hatchery Rd nearside Wingra Dr (N),43.05048,-89.399953,MMT,CMAD,0,,3,180.0,1,Fish Hatchery,1398,Wingra,597769.3670991068,732116.1011015944
148,537,0537,W Johnson & Wisconsin (EB),This stop (#0537) is eastbound on the 1 block of Johnson St (W) nearside Wisconsin Ave,43.076691,-89.387018,MMT,CMAD,0,,3,90.0,1,W Johnson,1,Wisconsin,598999.0713105222,734960.2305482464
149,538,0538,N Park & University (SB),This stop (#0538) is southbound on the 398 block of Park St (N) farside University Ave,43.072701,-89.400846,MMT,CMAD,0,,1,180.0,1,N Park,398,University,597848.7014777567,734586.52148465
150,542,0542,N Breese & University (SB),This stop (#0542) is southbound on the 398 block of Breese Ter (N) farside University Ave,43.073132,-89.414055,MMT,CMAD,0,,1,180.0,1,N Breese,398,University,596778.7731062127,734700.5259209978
151,544,0544,S Broom & W Wilson (SB),This stop (#0544) is southbound on the 298 block of Broom St (S) nearside Wilson St (W),43.069233,-89.386269,MMT,CMAD,0,,3,180.0,0,S Broom,298,W Wilson,599009.0739602301,734128.8329041987
152,546,0546,S Park & Regent (SB),This stop (#0546) is southbound on the 2 block of Park St (S) farside Regent St,43.067392,-89.401194,MMT,CMAD,0,,1,180.0,1,S Park,2,Regent,597784.1422647142,733999.097729614
153,548,0548,Regent & N Mills (WB),This stop (#0548) is westbound on the 1100 block of Regent St farside Mills St (N),43.067822,-89.404428,MMT,CMAD,0,,1,270.0,1,Regent,1100,N Mills,597524.3819987501,734063.0046903243
154,549,0549,State & W Gorham (EB),This stop (#0549) is eastbound on the 401 block of State St nearside Gorham St (W),43.074705,-89.392056,MMT,CMAD,0,,3,90.0,1,State,401,W Gorham,598576.3373313277,734764.978581936
155,558,0558,N Bedford & W Mifflin (SB),This stop (#0558) is southbound on the 100 block of Bedford St (N) nearside Mifflin St (W),43.0697,-89.393799,MMT,CMAD,0,,3,180.0,1,N Bedford,100,W Mifflin,598400.6038244948,734218.2519867672
156,561,0561,N Park & W Dayton (NB),This stop (#0561) is northbound on the 199 block of Park St (N) nearside Dayton St (W),43.070821,-89.400637,MMT,CMAD,0,,3,0.0,1,N Park,199,W Dayton,597852.826708623,734376.8429167402
157,564,0564,W Wilson & S Hamilton (WB),This stop (#0564) is westbound on the 298 block of Wilson St (W) nearside Hamilton St (S),43.070692,-89.384195,MMT,CMAD,0,,3,270.0,1,W Wilson,298,S Hamilton,599187.4842255116,734280.4027431342
158,565,0565,N Rusk & Nygard (NB),This stop (#0565) is northbound on the 2199 block of Rusk Ave (N) farside Nygard St,43.041336,-89.384063,MMT,TMAD,0,,1,0.0,1,N Rusk,2199,Nygard,598998.2203822341,731021.9692560898
159,568,0568,University & N Frances (WB),This stop (#0568) is westbound on the 600 block of University Ave farside Frances St (N),43.073309,-89.396192,MMT,CMAD,0,,1,270.0,1,University,600,N Frances,598230.8708709874,734630.7208864051
160,570,0570,Gilson & Cedar (SB),This stop (#0570) is southbound on the 1398 block of Gilson St nearside Cedar St,43.052054,-89.390943,MMT,CMAD,0,,3,180.0,0,Gilson,1398,Cedar,598512.212491631,732245.72752858
161,573,0573,Linden & Henry (EB),This stop (#0573) is eastbound on the 1499 block of Linden Dr nearside Henry Mall,43.07503,-89.410339,MMT,UWIS,0,,3,90.0,1,Linden,1499,Henry,597093.5957384711,734892.5211175858
162,581,0581,W Johnson & N Charter (EB),This stop (#0581) is eastbound on the 1201 block of Johnson St (W) nearside Charter St (N),43.072057,-89.40592,MMT,CMAD,0,,3,90.0,1,W Johnson,1201,N Charter,597432.1649772027,734540.4528112984
163,582,0582,S Park & Park House (SB),This stop (#0582) is southbound on the 1800 block of Park St (S) opposite Park House,43.046916,-89.394302,MMT,CMAD,0,,4,180.0,1,S Park,1800,Park House,598204.2088700994,731692.3305877526
164,585,0585,Regent & S Orchard (EB),This stop (#0585) is eastbound on the 1299 block of Regent St farside Orchard St (S),43.067635,-89.406946,MMT,CMAD,0,,1,90.0,1,Regent,1299,S Orchard,597318.5639087241,734054.8638260982
165,590,0590,W Badger & Cypress (WB),This stop (#0590) is westbound on the 900 block of Badger Rd (W) farside Cypress Way,43.038645,-89.397699,MMT,CMAD,0,,1,270.0,1,W Badger,900,Cypress,597871.6682821121,730791.465520276
166,593,0593,N Broom & W Dayton (NB),This stop (#0593) is northbound on the 201 block of Broom St (N) farside Dayton St (W),43.073129,-89.391032,MMT,CMAD,0,,1,0.0,1,N Broom,201,W Dayton,598648.7567281018,734584.9669882758
167,602,0602,W Olin & Gilson (WB),This stop (#0602) is westbound on the 500 block of Olin Ave (W) farside Gilson St,43.054059,-89.390177,MMT,CMAD,0,,1,270.0,0,W Olin,500,Gilson,598588.1282282206,732464.4045073355
168,608,0608,Regent & N Park (WB),This stop (#0608) is westbound on the 898 block of Regent St nearside Park St (N),43.067759,-89.400675,MMT,CMAD,0,,3,270.0,1,Regent,898,N Park,597828.8099320193,734037.2284724168
169,619,0619,E Rusk & Rimrock (EB),This stop (#0619) is eastbound on the 399 block of Rusk Ave (E) nearside Rimrock Rd,43.042614,-89.378263,MMT,TMAD,0,,3,90.0,0,E Rusk,399,Rimrock,599478.2738029099,731134.875528236
170,621,0621,John Nolen & Lakeside (NB),This stop (#0621) is northbound on the 299 block of John Nolen Dr farside Lakeside St (E),43.056322,-89.381932,MMT,CMAD,0,,1,0.0,1,John Nolen,299,Lakeside,599273.4497998443,732674.3999201462
171,624,0624,S Mills & Mound (SB),This stop (#0624) is southbound on the 198 block of Mills St (S) nearside Mound St,43.065459,-89.404206,MMT,CMAD,0,,3,180.0,1,S Mills,198,Mound,597526.251512666,733799.6612279387
172,633,0633,W Washington & S Park (EB),This stop (#0633) is eastbound on the 899 block of W Washington Ave farside Park St (S),43.063327,-89.399985,MMT,CMAD,0,,1,90.0,1,W Washington,899,S Park,597854.568810724,733541.937886782
173,643,0643,Fisher & Bram (NB),This stop (#0643) is northbound on the 1901 block of Fisher St nearside Bram St,43.045608,-89.39165,MMT,CMAD,0,,3,0.0,1,Fisher,1901,Bram,598410.786345371,731533.9246847352
174,650,0650,John Nolen & Rimrock (SB),This stop (#0650) is southbound on the 701 block of John Nolen Dr farside Rimrock Rd,43.046328,-89.373966,MMT,CMAD,0,,1,180.0,1,John Nolen,701,Rimrock,599852.7277883323,731525.6325575889
175,668,0668,W Doty & S Henry (WB),This stop (#0668) is westbound on the 300 block of Doty St (W) farside Henry St (S),43.071005,-89.385503,MMT,CMAD,0,,1,270.0,1,W Doty,300,S Henry,599083.3712451456,734321.6614698037
176,670,0670,University & N Lake (WB),This stop (#0670) is westbound on the 700 block of University Ave farside Lake St (N),43.073336,-89.397994,MMT,CMAD,0,,1,270.0,1,University,700,N Lake,598084.6907669731,734642.7259571218
177,674,0674,E Olin & John Nolen (WB),This stop (#0674) is westbound on the 298 block of Olin Ave (E) farside John Nolen Dr,43.051836,-89.37959,MMT,CMAD,0,,1,270.0,1,E Olin,298,John Nolen,599433.1994616075,732164.8932177343
178,688,0688,State & W Gilman (WB),This stop (#0688) is westbound on the 498 block of State St nearside Gilman St (W),43.074929,-89.392969,MMT,CMAD,0,,3,270.0,1,State,498,W Gilman,598503.7106358812,734794.3972150565
179,692,0692,University & N Breese (WB),This stop (#0692) is westbound on the 1600 block of University Ave farside Breese Ter (N),43.073517,-89.414277,MMT,CMAD,0,,1,270.0,1,University,1600,N Breese,596763.3805840891,734744.3645738654
180,694,0694,Gilson & W Olin (SB),This stop (#0694) is southbound on the 1200 block of Gilson St farside Olin Ave (W),43.053692,-89.390399,MMT,CMAD,0,,1,180.0,0,Gilson,1200,W Olin,598567.5872699174,732424.7857249074
181,706,0706,N Charter & University (SB),This stop (#0706) is southbound on the 400 block of Charter St (N) nearside University Ave,43.073767,-89.406352,MMT,UWIS,0,,3,180.0,1,N Charter,400,University,597408.7780367419,734732.3830594462
182,709,0709,S Park & Burr Oak (NB),This stop (#0709) is northbound on the 1999 block of Park St (S) farside Burr Oak Ln,43.044427,-89.39381,MMT,CMAD,0,,1,0.0,1,S Park,1999,Burr Oak,598227.1993127468,731413.6598287348
183,710,0710,S Bassett & W Washington (SB),This stop (#0710) is southbound on the 2 block of Bassett St (S) farside W Washington Ave,43.069834,-89.390515,MMT,CMAD,0,,1,180.0,1,S Bassett,2,W Washington,598668.2729042512,734216.7203968489
184,715,0715,S Park & Meriter (NB),This stop (#0715) is northbound on the 101 block of Park St (S) opposite Meriter Hospital,43.065378,-89.400515,MMT,CMAD,0,,4,0.0,1,S Park,101,Meriter,597825.5322132232,733772.197784363
185,730,0730,S Park & Burr Oak (SB),This stop (#0730) is southbound on the 1998 block of Park St (S) nearside Burr Oak Ln,43.044293,-89.394303,MMT,CMAD,0,,3,180.0,1,S Park,1998,Burr Oak,598186.2216750416,731401.2538365256
186,731,0731,N Mills & Regent (NB),This stop (#0731) is northbound on the 1 block of Mills St (N) farside Regent St,43.067983,-89.403909,MMT,CMAD,0,,1,0.0,1,N Mills,1,Regent,597567.6418709442,734078.2729625565
187,743,0743,W Johnson & N Mills (EB),This stop (#0743) is eastbound on the 1099 block of Johnson St (W) farside Mills St (N),43.072012,-89.403735,MMT,CMAD,0,,1,90.0,1,W Johnson,1099,N Mills,597609.3330390139,734524.5181707093
188,749,0749,S Park & Wingra (NB),This stop (#0749) is northbound on the 1701 block of Park St (S) nearside Wingra Dr (W),43.049074,-89.393808,MMT,CMAD,0,,3,0.0,1,S Park,1701,Wingra,598259.081488206,731929.3413428215
189,750,0750,Spring & N Park (WB),This stop (#0750) is westbound on the 900 block of Spring St farside Park St (N),43.069424,-89.401391,MMT,CMAD,0,,1,270.0,1,Spring,900,N Park,597782.0313410633,734225.5838317724
190,751,0751,N Breese & Hoyt (NB),This stop (#0751) is northbound on the 119 block of Breese Ter (N) nearside Hoyt St,43.070241,-89.413759,MMT,CMAD,0,,3,0.0,1,N Breese,119,Hoyt,596783.0014249092,734378.2157249728
191,752,0752,E Gorham & N Butler (WB),This stop (#0752) is westbound on the 300 block of Gorham St (E) nearside Butler St (N),43.079833,-89.384745,MMT,CMAD,0,,3,270.0,1,E Gorham,300,N Butler,599205.0911361501,735297.583195297
192,757,0757,N Charter & University (NB),This stop (#0757) is northbound on the 401 block of Charter St (N) farside University Ave,43.07417,-89.406055,MMT,UWIS,0,,1,0.0,1,N Charter,401,University,597435.6587233676,734775.6183602882
193,765,0765,N Lake & University (NB),This stop (#0765) is northbound on the 399 block of Lake St (N) nearside University Ave,43.073076,-89.397291,MMT,CMAD,0,,3,0.0,1,N Lake,399,University,598140.0147549754,734610.3574585132
194,768,0768,W Washington & Southwest (WB),This stop (#0768) is westbound on the 650 block of W Washington Ave adjacent Southwest Path,43.067928,-89.393972,MMT,CMAD,0,,2,270.0,1,W Washington,650,Southwest,598374.455256761,734022.4682476533
195,770,0770,W Washington & Brittingham (WB),This stop (#0770) is westbound on the 750 block of W Washington Ave adjacent Brittingham Park,43.065055,-89.39822,MMT,CMAD,0,,2,270.0,1,W Washington,750,Brittingham,598009.757966053,733724.8728065179
196,773,0773,N Mills & University (NB),This stop (#0773) is northbound on the 399 block of Mills St (N) nearside University Ave,43.073185,-89.403945,MMT,CMAD,0,,3,0.0,1,N Mills,399,University,597600.2991472484,734655.7428813032
197,782,0782,W Badger & Fiedler (WB),This stop (#0782) is westbound on the 1100 block of Badger Rd (W) farside Fiedler Ln,43.03869,-89.401869,MMT,CMAD,0,,1,270.0,1,W Badger,1100,Fiedler,597533.075507974,730817.3299420135
198,791,0791,W Wilson & S Hamilton (EB),This stop (#0791) is eastbound on the 301 block of Wilson St (W) nearside Hamilton St (S),43.070262,-89.384331,MMT,CMAD,0,,3,90.0,0,W Wilson,301,S Hamilton,599173.5076975757,734233.3611408283
199,795,0795,N Park & State (NB),This stop (#0795) is northbound on the 499 block of Park St (N) adjacent State St Mall,43.074599,-89.400488,MMT,CMAD,0,,2,0.0,1,N Park,499,State,597890.7529316115,734795.3612947939
200,803,0803,State & W Johnson (EB),This stop (#0803) is eastbound on the 301 block of State St nearside Johnson St (W),43.074677,-89.390328,MMT,CMAD,0,,3,90.0,1,State,301,W Johnson,598716.4976715844,734753.2429705802
